2021/07/02 09:22:32:137[INFO][logID]  Request http://localhost:8080/api
2021/07/04 20:04:19:363[INFO]  Response=[{"id":1,"name":"root","date":"2020-12-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/04 20:05:17:652[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/04 20:05:17:652[INFO]  Response={"id":"1","firstName":"a","lastName":"b","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0MDM5MTcsImV4cCI6MTYyNTQ5MDMxN30.ZXW8eRb2Ylqg9JQXJfIOLmVkcBevSU3wgJGDlFdIPqM"}
2021/07/04 20:05:17:686[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/04 20:05:17:686[INFO]  Response=[{"id":1,"name":"root","date":"2020-12-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/04 20:13:47:835[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/04 20:13:47:836[INFO]  Response={"id":"1","firstName":"a","lastName":"b","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0MDQ0MjcsImV4cCI6MTYyNTQ5MDgyN30.-Dnt22oarEapx12jOj1InGK-vF_oqBqx-X96nVZ7Yfc"}
2021/07/04 20:13:47:876[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/04 20:13:47:876[INFO]  Response=[{"id":1,"name":"root","date":"2020-12-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/04 20:19:05:005[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/04 20:19:05:005[INFO]  Response=[{"id":1,"name":"root","date":"2020-12-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/04 20:19:07:111[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/04 20:19:07:111[INFO]  Response={"id":"1","firstName":"a","lastName":"b","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0MDQ3NDcsImV4cCI6MTYyNTQ5MTE0N30.Qi0JjWE6WG-vR62dI57hewlqZvOlDMBjOiM1UNYvbXw"}
2021/07/04 20:19:07:133[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/04 20:19:07:133[INFO]  Response=[{"id":1,"name":"root","date":"2020-12-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/04 20:22:26:363[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/04 20:22:26:363[INFO]  Response={"id":"1","firstName":"a","lastName":"b","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0MDQ5NDYsImV4cCI6MTYyNTQ5MTM0Nn0.W84Q93Yrpzd9eLBDMDVnV38spzd6wzA1pKYxQxts2Ik"}
2021/07/04 20:22:26:402[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/04 20:22:26:402[INFO]  Response=[{"id":1,"name":"root","date":"2020-12-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/04 20:39:04:894[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/04 20:39:04:895[INFO]  Response={"id":"1","firstName":"a","lastName":"b","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0MDU5NDQsImV4cCI6MTYyNTQ5MjM0NH0.cRtg2gD9WtimZiP9xKfendq20sV4alEnCXD2XQwgQtQ"}
2021/07/04 20:39:04:935[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/04 20:39:04:935[INFO]  Response=[{"id":1,"name":"root","date":"2020-12-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/04 20:39:44:615[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/04 20:39:44:615[INFO]  Response=[{"id":1,"name":"root","date":"2020-12-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/04 20:40:13:554[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/04 20:40:13:554[INFO]  Response=[{"id":1,"name":"root","date":"2020-12-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/04 20:40:20:284[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/04 20:40:20:284[INFO]  Response=[{"id":1,"name":"root","date":"2020-12-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/05 08:26:45:633[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 08:26:45:656[INFO]  Response={"errorCode":"E0","message":"Failed to obtain JDBC Connection; nested exception is java.sql.SQLException: Access denied for user 'root'@'localhost' (using password: NO)"}
2021/07/05 08:29:55:521[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 08:29:55:528[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NDg1OTUsImV4cCI6MTYyNTUzNDk5NX0.RYxsxWzD2b_JkLLvakELW6GZ6zP6vY8FpxsM90GwAZg"}
2021/07/05 08:29:55:656[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 08:29:55:657[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1}]
2021/07/05 08:31:47:910[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 08:31:47:910[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1}]
2021/07/05 08:32:39:062[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 08:32:39:062[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 08:32:49:511[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 08:32:49:511[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NDg3NjksImV4cCI6MTYyNTUzNTE2OX0.CYnVI0Zlmu1SoiiyUzBKkMhXOeEHmo9_RaUOepzwRD8"}
2021/07/05 08:32:49:534[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 08:32:49:534[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 08:33:38:162[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 08:33:38:162[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NDg4MTgsImV4cCI6MTYyNTUzNTIxOH0.LU3lXLQrmX2k09VtcsNJycLIa9aYLH7axE-5AdKej6E"}
2021/07/05 08:33:38:210[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 08:33:38:211[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 08:33:54:376[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 08:33:54:377[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 09:01:51:253[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 09:01:51:259[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NTA1MTEsImV4cCI6MTYyNTUzNjkxMX0.0ZxkvFmAz4GXsrPMV7JasIM0hfE--bU4zuKemXwyFao"}
2021/07/05 09:01:51:325[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 09:01:51:326[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 09:02:12:672[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 09:02:12:673[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 09:02:23:158[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 09:02:23:158[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 09:02:30:656[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 09:02:30:657[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 09:15:04:047[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 09:15:04:048[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 09:15:16:775[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 09:15:16:775[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 09:22:05:976[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 09:22:05:977[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 09:41:03:208[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 09:41:03:218[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NTI4NjMsImV4cCI6MTYyNTUzOTI2M30.l7Q3rgnlliyKnjCW4xvy6cMNtliYRJmVF-bhRe4FTQY"}
2021/07/05 09:41:03:303[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 09:41:03:303[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 09:42:57:785[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 09:42:57:786[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NTI5NzcsImV4cCI6MTYyNTUzOTM3N30.VmdjbYsXRDHN9d4bkows9cUOMCLmVSBDu2raWlaAVFI"}
2021/07/05 09:42:57:891[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 09:42:57:892[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 09:48:32:374[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 09:48:32:375[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NTMzMTIsImV4cCI6MTYyNTUzOTcxMn0.GJUSIC67muIX5oqHLPdgu_qR4vvvJiSm2GsbjHdMURM"}
2021/07/05 09:48:32:438[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 09:48:32:438[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 11:22:55:313[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 11:22:55:316[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NTg5NzUsImV4cCI6MTYyNTU0NTM3NX0.5cOOVzZRO2chMNZwpG0EsWgVf7MbVBric_QOL-j_sdI"}
2021/07/05 11:22:55:588[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 11:22:55:588[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 11:23:29:879[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 11:23:29:879[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NTkwMDksImV4cCI6MTYyNTU0NTQwOX0.Uju1LCrvtwcRrDoL27EbfE4q1cwI4JO-9Cgo88MXyww"}
2021/07/05 11:23:30:126[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 11:23:30:126[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 11:25:05:266[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 11:25:05:266[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NTkxMDUsImV4cCI6MTYyNTU0NTUwNX0.Voxs7gdBbL2zlzU_y86CCXpvuWWTyB7m_H5edCjHqy8"}
2021/07/05 11:25:05:425[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 11:25:05:425[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 11:25:48:461[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 11:25:48:462[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NTkxNDgsImV4cCI6MTYyNTU0NTU0OH0.LkEZsfJemHl7cM4BKv541TfFV3lF3aYl6Rg9ICsP1bA"}
2021/07/05 11:25:48:623[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 11:25:48:623[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 11:26:57:381[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 11:26:57:382[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NTkyMTcsImV4cCI6MTYyNTU0NTYxN30.mJUqT2Dnnao3_fcViyA79mSSHrQaGmNpwsO-UH3wl6o"}
2021/07/05 11:26:57:587[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 11:26:57:587[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 11:28:38:469[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 11:28:38:470[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NTkzMTgsImV4cCI6MTYyNTU0NTcxOH0.P8OTcpLf-4CYsILecQ7T8xHv9RBpaObIU9shidJOk8A"}
2021/07/05 11:28:38:717[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 11:28:38:717[INFO]  Response=[{"id":1,"name":"root","date":null,"folderId":1,"userId":1},{"id":1,"name":"parent","date":null,"folderId":1,"userId":1},{"id":1,"name":"child","date":null,"folderId":1,"userId":1}]
2021/07/05 11:56:57:656[INFO][logID]  Request http://localhost:8080/api/folder/delete/1
2021/07/05 11:56:57:657[INFO]  Response=[]
2021/07/05 12:08:59:170[INFO][logID]  Request http://localhost:8080/api/folder/delete/1
2021/07/05 12:08:59:170[INFO]  Response=[]
2021/07/05 12:09:33:754[INFO][logID]  Request http://localhost:8080/api/folder/delete/4
2021/07/05 12:09:33:760[INFO]  Response=[]
2021/07/05 12:11:46:801[INFO][logID]  Request http://localhost:8080/api/folder/delete/4
2021/07/05 12:11:46:807[INFO]  Response=[]
2021/07/05 12:12:32:009[INFO][logID]  Request http://localhost:8080/api/folder/delete/4
2021/07/05 12:12:32:016[INFO]  Response=[]
2021/07/05 12:13:04:939[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 12:13:04:939[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child2","date":null,"folderId":1,"userId":1}]
2021/07/05 12:13:19:336[INFO][logID]  Request http://localhost:8080/api/folder/delete/1
2021/07/05 12:13:19:337[INFO]  Response=[]
2021/07/05 12:13:25:259[INFO][logID]  Request http://localhost:8080/api/folder/delete/1
2021/07/05 12:13:25:259[INFO]  Response=[]
2021/07/05 12:57:19:170[INFO][logID]  Request http://localhost:8080/api/folder/delete/4
2021/07/05 12:57:19:175[INFO]  Response=[]
2021/07/05 13:09:43:493[INFO][logID]  Request http://localhost:8080/api/folder/delete/4
2021/07/05 13:09:43:500[INFO]  Response=[]
2021/07/05 13:10:20:969[INFO][logID]  Request http://localhost:8080/api/folder/delete/4
2021/07/05 13:10:20:983[INFO]  Response=[]
2021/07/05 13:11:09:172[INFO][logID]  Request http://localhost:8080/api/folder/delete/4
2021/07/05 13:11:09:180[INFO]  Response=[]
2021/07/05 13:15:51:147[INFO][logID]  Request http://localhost:8080/api/folder/delete/4
2021/07/05 13:15:51:157[INFO]  Response=[]
2021/07/05 13:16:32:152[INFO][logID]  Request http://localhost:8080/api/folder/delete/4
2021/07/05 13:16:32:158[INFO]  Response=[]
2021/07/05 13:23:50:150[INFO][logID]  Request http://localhost:8080/api/folder/delete/4
2021/07/05 13:23:50:156[INFO]  Response=[]
2021/07/05 13:34:11:068[INFO][logID]  Request http://localhost:8080/api/folder/delete/4
2021/07/05 13:34:11:074[INFO]  Response=[]
2021/07/05 13:34:13:696[INFO][logID]  Request http://localhost:8080/api/folder/delete/4
2021/07/05 13:34:13:696[INFO]  Response=[]
2021/07/05 13:40:04:963[INFO][logID]  Request http://localhost:8080/api/folder/delete/5
2021/07/05 13:40:04:964[INFO]  Response=[]
2021/07/05 13:44:51:272[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 13:44:51:273[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0Njc0OTEsImV4cCI6MTYyNTU1Mzg5MX0.GzZa_S5MOtRdCKlUIb2B74jhdJmlveCh_gRdczslh64"}
2021/07/05 13:44:51:843[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 13:44:51:844[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child2","date":null,"folderId":1,"userId":1}]
2021/07/05 13:57:23:957[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 13:57:23:958[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NjgyNDMsImV4cCI6MTYyNTU1NDY0M30.siKi80w52MvuKgaTDmAXOzMI2CDIEEHFYR7E4xBi7ho"}
2021/07/05 13:57:24:043[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 13:57:24:043[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/05 13:58:11:384[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 13:58:11:384[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0NjgyOTEsImV4cCI6MTYyNTU1NDY5MX0.hqTZMLcP3u75pkLoMJF01MLRdm-hEULGhH2iRZtXByA"}
2021/07/05 13:58:11:431[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 13:58:11:431[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/05 14:00:50:215[INFO][logID]  Request http://localhost:8080/api/login Payload={"userName":"1","password":"1"}
2021/07/05 14:00:50:215[INFO]  Response={"id":"1","firstName":"hi","lastName":"cuong","token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyTmFtZSI6IjEiLCJpYXQiOjE2MjU0Njg0NTAsImV4cCI6MTYyNTU1NDg1MH0.T13BKjV00URzCXG2fK5UDNOvoIEGgSoiEXbY3c0i0kQ"}
2021/07/05 14:00:50:275[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 14:00:50:275[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/05 14:00:56:545[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 14:00:56:546[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/05 14:01:00:822[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 14:01:00:822[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/05 14:01:03:407[INFO][logID]  Request http://localhost:8080/api/folder/1/1
2021/07/05 14:01:03:407[INFO]  Response=[{"id":1,"name":"root","date":"2021-01-31T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"parent","date":"2021-03-01T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child1","date":"2021-04-02T15:00:00.000+00:00","folderId":1,"userId":1},{"id":1,"name":"child2","date":"2021-05-03T15:00:00.000+00:00","folderId":1,"userId":1}]
2021/07/05 14:01:05:263[INFO][logID]  Request http://localhost:8080/api/folder/1/1
